SCRAMID,SATISFACTION,KIDS_LT1Y,KIDS_1_4Y,KIDS_5_11Y,KIDS_12_17Y,ENRPUBCHK,ENRPRVCHK,ENRHMSCHK,ENROLLNONE,CHILDCARE,CHILDCARE_RSLT1,CHILDCARE_RSLT2,CHILDCARE_RSLT3,CHILDCARE_RSLT4,CHILDCARE_RSLT5,CHILDCARE_RSLT6,CHILDCARE_RSLT7,CHILDCARE_RSLT8,CHILDCARE_RSLT9,FRMLA_AGE,BABY_FED,FRMLA_DIFFCLT,WRKLOSSRV,ANYWORK,KINDWORK,RSNNOWRKRV,TWDAYS_RESP,SEEING,HEARING,MOBILITY,REMEMBERING,SELFCARE,UNDERSTAND,ANXIOUS,WORRY,INTEREST,DOWN,MHLTH_NEED,MHLTH_GET,MHLTH_SATISFD,MHLTH_DIFFCLT,HLTHINS1,HLTHINS2,HLTHINS3,HLTHINS4,HLTHINS5,HLTHINS6,HLTHINS7,HLTHINS8,SOCIAL1_first,SOCIAL2_first,SOCnew1,SOCnew2,FALLVAC_1,FALLVAC_2,RSVVACC,SHRTGMEDICAL1,SHRTGMEDICAL2,SHRTGMEDICAL3,SHRTGMEDICAL4,SHRTGMEDICAL5,SHRTGMED_RSP_ALT1,SHRTGMED_RSP_ALT2,SHRTGMED_RSP_ALT3,SHRTGMED_RSP_ALT4,SHRTGMED_RSP_ALT5,SHRTGMED_RSP_ALT6,SHRTGMED_RSP_ALT7,SHRTGMED_RSP_ALT8,SHRTGMED_RSP_ALT9,CURFOODSUF,CHILDFOOD,FOODRSNRV1,FOODRSNRV2,FOODRSNRV3,FOODRSNRV4,FREEFOOD,FDBENEFIT1,FDBENEFIT2,FDBENEFIT3,FDBENEFIT4,FDBENEFIT5,SCHLFDEXPNS,EXPNS_DIF,PRICECHNG,PRICESTRESS,PRICECONCRN,TENURE,RENTCUR,MORTCUR,EVICT,FORECLOSE,ENERGY,HSE_TEMP,ENRGY_BILL,TRANSPORT1,TRANSPORT2,TRANSPORT3,TRANSPORT4,TRANSPORT5,TRANSPORT6,TRANSPORT7,TRANSPORT8,TRANSPORT9,TRANSPORT10,TRANSPORT11,TRANSPORT12,ACCESS_TRANSP,NEEDS_TRANSP1,NEEDS_TRANSP2,NEEDS_TRANSP3,NEEDS_TRANSP4,NEEDS_TRANSP5,NEEDS_TRANSP6,NEEDS_TRANSP7,LIVENTERTAINMENT,ARTEXHIBIT,MOVIES,CREATEART,PARTINARTS,TRUST1,TRUST2_MILITARY,TRUST2_POLICE,TRUST2_SUPREME,TRUST2_PRESIDENCY,TRUST2_SCHOOLS,TRUST2_CRIMJUST,TRUST2_CONGRESS,TRUST2_CENSUS,TRUST2_STATISTICAL,FEDSTAT_TRUST,THHLD_NUMKID,TENROLLPUB,TENROLLPRV,TENROLLHMSCH,PWEIGHT,HWEIGHT,ESEX1,RRACE1,RHISPANIC1,TAGE1,TBIRTH_YEAR1,AHHLD_NUMKID,THHLD_NUMADULT,REDUC1,A_SEX1,A_AGE1,A_BIRTH_YEAR1,A_HISPANIC1,A_RACE1,A_EDUC1,MARITAL1
R00B44T47,9.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,,,1.0,,,,,,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,2.0,1.0,1.0,2.0,3.0,1.0,,,,2.0,2.0,2.0,1.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,0.0,,,,57906.79314091808,18199.83845999606,2,1,1,25,1998,2,3,6,2,1,2,2,2,1,6.0
R006RVOJ8,9.0,-99.0,-99.0,-99.0,-99.0,,,,,2.0,,,,,,,,,,,,,2.0,1.0,1.0,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,,,1.0,,,,,,1.0,-99.0,-99.0,-99.0,-99.0,1.0,,1.0,2.0,,2.0,1.0,,,,,2.0,2.0,2.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,,,,4915.125661239576,4681.509999146665,1,4,1,45,1978,2,1,4,2,1,2,2,2,1,6.0
R00PZHXK4,9.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,5.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,-99.0,-99.0,1.0,-99.0,1.0,-99.0,-99.0,-99.0,1.0,4.0,5.0,4.0,1.0,1.0,1.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,,,1.0,,,,,,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,1.0,1.0,3.0,2.0,2.0,,1.0,,,2.0,2.0,2.0,1.0,-99.0,-99.0,1.0,1.0,1.0,1.0,1.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,,,,6669.267083238497,6352.277172357504,2,1,1,76,1947,2,1,7,2,1,2,2,2,1,3.0
R00WKPHD8,10.0,-99.0,-99.0,-99.0,-99.0,,,,,3.0,,,,,,,,,,,,,2.0,2.0,,5.0,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-99.0,,,,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,5.0,2.0,2.0,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,,,1.0,,,,,,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,1.0,1.0,3.0,2.0,1.0,,,,,2.0,2.0,2.0,1.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,,,,6255.178757448392,6178.502810941079,2,1,1,79,1944,2,1,7,2,1,2,2,2,1,3.0
R00AWXIU6,10.0,-99.0,1.0,-99.0,-99.0,,,,,2.0,,,,,,,,,,,,,2.0,1.0,4.0,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,5.0,3.0,2.0,2.0,2.0,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,,,2.0,3.0,1.0,-99.0,-99.0,-99.0,2.0,1.0,1.0,-99.0,-99.0,-99.0,,2.0,1.0,3.0,3.0,2.0,,1.0,,,2.0,2.0,2.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,,,,59506.36272096673,29388.46702842654,2,1,1,32,1991,2,2,4,2,1,2,2,2,1,2.0
R00ZSYBJ1,11.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,5.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,1.0,2.0,2.0,1.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,,,1.0,,,,,,2.0,1.0,-99.0,-99.0,-99.0,-99.0,,1.0,1.0,4.0,1.0,2.0,,2.0,,4.0,2.0,2.0,2.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,2.0,4.0,4.0,1.0,1.0,5.0,0.0,,,,7671.809088868985,7307.168409612263,1,2,1,67,1955,2,1,6,2,1,2,2,2,1,1.0
R002RD5H1,8.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,9.0,,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,,,,,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,,,1.0,,,,,,1.0,1.0,-99.0,-99.0,-99.0,-99.0,,3.0,1.0,2.0,1.0,3.0,1.0,,,,1.0,2.0,1.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.0,,,,,,,,2.0,2.0,2.0,1.0,3.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,1.0,2.0,1.0,0.0,,,,6925.464586489722,6844.667358061182,2,1,1,60,1962,2,1,4,2,1,2,2,2,1,4.0
R001R0J02,10.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,5.0,,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,5.0,1.0,1.0,1.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,,,1.0,,,,,,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,1.0,1.0,4.0,3.0,2.0,,1.0,,,2.0,2.0,2.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,2.0,3.0,1.0,1.0,1.0,0.0,,,,20507.857273744048,10128.236036526365,1,1,1,78,1945,2,2,7,2,1,2,2,2,1,1.0
R005MPKE5,11.0,-99.0,-99.0,1.0,-99.0,1.0,-99.0,-99.0,-99.0,2.0,,,,,,,,,,,,,2.0,1.0,2.0,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,,,2.0,3.0,-99.0,-99.0,-99.0,1.0,2.0,-99.0,-99.0,-99.0,-99.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,,1.0,,,2.0,2.0,2.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,-99.0,-99.0,33274.03303233177,16442.91765001207,1,1,1,42,1981,2,2,4,2,1,2,2,2,1,1.0
R00JUSIE1,10.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,5.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,5.0,4.0,1.0,2.0,2.0,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,,,1.0,,,,,,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,1.0,2.0,,4.0,2.0,,1.0,,,2.0,2.0,2.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,,,,24591.157006973568,23186.66226165448,1,1,1,65,1958,2,1,3,2,1,2,2,2,1,6.0
R00KBH0B5,9.0,-99.0,-99.0,1.0,-99.0,1.0,-99.0,-99.0,-99.0,2.0,,,,,,,,,,,,,2.0,1.0,2.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,,,,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,,,2.0,3.0,-99.0,-99.0,-99.0,1.0,2.0,-99.0,-99.0,-99.0,-99.0,1.0,2.0,2.0,2.0,,2.0,2.0,,1.0,,,2.0,2.0,2.0,1.0,1.0,-99.0,1.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,1.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,-99.0,-99.0,7648.780490143758,7559.544561384912,2,1,1,37,1986,2,1,7,2,1,2,2,2,1,6.0
R00VIOPZ7,6.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,,4.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,5.0,2.0,1.0,1.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,,,3.0,,1.0,-99.0,-99.0,-99.0,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,3.0,1.0,2.0,1.0,2.0,,1.0,,,1.0,2.0,2.0,1.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,0.0,,,,39117.06769381358,19318.785447515136,1,1,1,65,1958,2,2,2,2,1,2,2,2,1,1.0
R00NMV5Z8,9.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,5.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,5.0,4.0,5.0,2.0,2.0,1.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,,,1.0,,,,,,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,1.0,1.0,4.0,3.0,1.0,,,,,2.0,2.0,1.0,1.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,0.0,,,,14064.460982436343,6630.592993235146,1,1,1,78,1945,2,2,5,2,1,2,2,2,1,1.0
R002JC5J3,8.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,5.0,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,,,1.0,,,,,,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,1.0,2.0,,1.0,1.0,,,,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,-99.0,-99.0,1.0,1.0,1.0,-99.0,-99.0,-99.0,1.0,,,,,,,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,,,,24591.157006973568,23186.66226165448,1,1,1,77,1946,2,1,3,2,1,2,2,2,1,4.0
R00J8QEM8,9.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,1.0,1.0,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,,,1.0,,,,,,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,1.0,1.0,3.0,2.0,2.0,,1.0,,,2.0,2.0,2.0,-99.0,1.0,-99.0,1.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,,,,5235.835257548462,4936.7967412030175,2,1,1,59,1964,2,1,7,2,1,2,2,2,1,6.0
R005NT5O5,9.0,-99.0,-99.0,-99.0,-99.0,,,,,2.0,,,,,,,,,,,,,2.0,1.0,2.0,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,5.0,4.0,2.0,2.0,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,,,1.0,,,,,,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,1.0,2.0,,3.0,2.0,,1.0,,,2.0,2.0,2.0,1.0,1.0,-99.0,1.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,2.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,,,,17214.703152338116,8198.244612090733,2,1,1,33,1990,2,2,7,2,1,2,2,2,1,1.0
R007JLR68,9.0,-99.0,-99.0,-99.0,1.0,1.0,-99.0,-99.0,-99.0,2.0,,,,,,,,,,,,,2.0,1.0,3.0,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,,,1.0,,,,,,2.0,-99.0,-99.0,-99.0,-99.0,1.0,2.0,4.0,2.0,,2.0,2.0,,1.0,,,2.0,2.0,2.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,-99.0,-99.0,15478.086786725264,7297.037115386696,2,1,1,47,1976,2,2,6,2,1,2,2,2,1,1.0
R00850DL2,9.0,1.0,-99.0,-99.0,-99.0,,,,,1.0,-99.0,1.0,1.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,3.0,2.0,1.0,1.0,1.0,2.0,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,,,1.0,,,,,,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,1.0,2.0,,4.0,2.0,,1.0,,,2.0,2.0,2.0,1.0,1.0,-99.0,1.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,,,,20478.52425717285,10113.749310217969,1,1,1,33,1989,2,2,7,2,1,2,2,2,1,1.0
R00HBVQX1,9.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,,,1.0,,,,,,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,1.0,1.0,2.0,3.0,2.0,,1.0,,,2.0,2.0,2.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,0.0,,,,11091.843711062009,5481.219320500745,1,1,1,60,1963,2,2,6,2,1,2,2,2,1,1.0
R00E3QQZ5,9.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,2.0,1.0,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,,,1.0,,,,,,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,1.0,1.0,3.0,3.0,2.0,,1.0,,,2.0,2.0,2.0,1.0,1.0,-99.0,1.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,2.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,,,,33808.33057469531,16706.949680068392,1,1,1,27,1996,2,2,6,2,1,2,2,2,1,6.0
R00CSODX2,4.0,-99.0,-99.0,1.0,1.0,1.0,-99.0,-99.0,-99.0,2.0,,,,,,,,,,,,,2.0,1.0,2.0,,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,,,2.0,3.0,1.0,-99.0,-99.0,-99.0,2.0,-99.0,-99.0,-99.0,-99.0,1.0,3.0,2.0,2.0,,3.0,3.0,1.0,,,,2.0,2.0,1.0,1.0,1.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,-99.0,-99.0,11839.35787350464,5850.615894799951,2,1,1,40,1983,2,2,6,2,1,2,2,2,1,6.0
R00W1R4A2,9.0,-99.0,-99.0,-99.0,-99.0,,,,,2.0,,,,,,,,,,,,,2.0,1.0,3.0,,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,,,1.0,,,,,,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,2.0,1.0,2.0,2.0,2.0,,1.0,,,2.0,2.0,2.0,1.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,,,,37719.84804696534,12426.594127309603,1,1,1,55,1968,2,3,4,2,1,2,2,2,1,1.0
R00Q2IZK2,11.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,5.0,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,5.0,5.0,1.0,1.0,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,,,1.0,,,,,,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,1.0,1.0,3.0,1.0,2.0,,1.0,,,2.0,2.0,2.0,1.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,4.0,1.0,1.0,1.0,0.0,,,,5647.405891934891,2790.759687202576,1,1,1,72,1951,2,2,7,2,1,2,2,2,1,1.0
R00I4ILZ6,9.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,5.0,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,,,1.0,,,,,,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,1.0,2.0,,2.0,1.0,,,,,2.0,2.0,2.0,1.0,-99.0,-99.0,1.0,-99.0,-99.0,1.0,1.0,-99.0,-99.0,1.0,-99.0,1.0,,,,,,,,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,,,,3416.222506237213,3376.3665071555583,1,1,1,73,1950,2,1,6,2,1,2,2,2,1,6.0
R00BPLHE7,6.0,-99.0,-99.0,1.0,1.0,1.0,1.0,-99.0,-99.0,2.0,,,,,,,,,,,,,2.0,1.0,2.0,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,2.0,5.0,2.0,1.0,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,,,1.0,,,,,,2.0,-99.0,-99.0,-99.0,-99.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,,1.0,,,2.0,2.0,2.0,1.0,1.0,-99.0,1.0,1.0,1.0,1.0,1.0,1.0,-99.0,-99.0,-99.0,1.0,,,,,,,,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,-99.0,12391.74956774909,5901.385183884424,2,1,1,46,1977,2,2,7,2,1,2,2,2,1,1.0
R0047BZE8,9.0,-99.0,-99.0,-99.0,1.0,1.0,-99.0,-99.0,-99.0,2.0,,,,,,,,,,,,,2.0,1.0,2.0,,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,,,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,5.0,2.0,1.0,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,,,1.0,,,,,,2.0,1.0,-99.0,-99.0,-99.0,-99.0,2.0,1.0,1.0,2.0,2.0,2.0,,1.0,,,2.0,1.0,2.0,1.0,1.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,-99.0,-99.0,19486.548161940533,6415.894054225282,1,3,1,46,1976,2,3,7,2,1,2,2,2,1,1.0
